FacilityID,Name,Street,City,State,ZipCode,Geo,YelpID,YelpPhone,YelpCategories,YelpURL,YelpImageUrl,YelpRaiting,YelpReviewCount,Score,InspectionDate
10626313,"Donut Hole, The",6863 W US 290 HWY,AUSTIN,TX,78749,"(30.2334553480096, -97.87228513269326)",Qz-R16P6zvgJrRerqdtIaQ,15123940090,Donuts,https://www.yelp.com/biz/the-donut-hole-austin-2?adjust_creative=ECs-RBB6-uPkzLjWnbhMbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=ECs-RBB6-uPkzLjWnbhMbg,https://s3-media2.fl.yelpcdn.com/bphoto/qQo44HPR0UVQ2OnaYXKLYw/o.jpg,4,37,90,5/16/2018
10626768,Sam's Club #8259 (Bakery),9900 S IH,AUSTIN,TX,78748,"(30.157218012970485, -97.79321607180552)",O25AN-aHY87-tEh0jQNHNg,15125824876,"Department Stores,Wholesale Stores,Grocery",https://www.yelp.com/biz/sams-club-austin-7?adjust_creative=ECs-RBB6-uPkzLjWnbhMbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=ECs-RBB6-uPkzLjWnbhMbg,https://s3-media4.fl.yelpcdn.com/bphoto/9fP9LfFE7Fb10eBwam-TMQ/o.jpg,3,31,97,7/27/2018
10626829,Sam's Club (Restaurant),9900 S IH,AUSTIN,TX,78748,"(30.157218012970485, -97.79321607180552)",O25AN-aHY87-tEh0jQNHNg,15125824876,"Department Stores,Wholesale Stores,Grocery",https://www.yelp.com/biz/sams-club-austin-7?adjust_creative=ECs-RBB6-uPkzLjWnbhMbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=ECs-RBB6-uPkzLjWnbhMbg,https://s3-media4.fl.yelpcdn.com/bphoto/9fP9LfFE7Fb10eBwam-TMQ/o.jpg,3,31,97,7/27/2018
10626866,MTM Indian Foods,9225 W PARMER LN,AUSTIN,TX,78717,"(30.478176113743206, -97.76615297537855)",sK7htwlgB9evJCBIMpf2Tg,15122490075,Grocery,https://www.yelp.com/biz/mtm-indian-foods-austin?adjust_creative=ECs-RBB6-uPkzLjWnbhMbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=ECs-RBB6-uPkzLjWnbhMbg,https://s3-media1.fl.yelpcdn.com/bphoto/O4rG1yrURG0Uzvn2vdGWNg/o.jpg,4,9,93,6/12/2018
10632697,1-Stop Food Store,5101 AIRPORT BLVD,AUSTIN,TX,78751,"(30.31231871804797, -97.71494609008072)",C5_3rRbZNJ1VwHRe3NQqVg,15124547610,Convenience Stores,https://www.yelp.com/biz/1-stop-grocery-austin?adjust_creative=ECs-RBB6-uPkzLjWnbhMbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=ECs-RBB6-uPkzLjWnbhMbg,https://s3-media4.fl.yelpcdn.com/bphoto/rgxCbDZ7ziwDAhu_ZrLdbg/o.jpg,3,4,94,6/27/2018
10789984,Jack in the Box #904,6133 E BEN WHITE BLVD,AUSTIN,TX,78744,"(30.21168723537922, -97.71325411999118)",f9iuZxaxR0MAdXN8rZmtHw,15124421697,Fast Food,https://www.yelp.com/biz/jack-in-the-box-austin-11?adjust_creative=ECs-RBB6-uPkzLjWnbhMbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=ECs-RBB6-uPkzLjWnbhMbg,https://s3-media2.fl.yelpcdn.com/bphoto/c7pbJSnELTZgFq48gFtpNQ/o.jpg,3,21,96,8/16/2018
10637849,Edible Arrangements,507 PRESSLER ST,AUSTIN,TX,78703,"(30.273164368340424, -97.76014728209098)",Ag_CR6rA7WUmFEUnfuHhUQ,15124805999,"Gift Shops,Chocolatiers & Shops",https://www.yelp.com/biz/edible-arrangements-austin-3?adjust_creative=ECs-RBB6-uPkzLjWnbhMbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=ECs-RBB6-uPkzLjWnbhMbg,https://s3-media2.fl.yelpcdn.com/bphoto/31yZ1yjtcIG9Hb9bQc69fQ/o.jpg,4,20,92,9/12/2018
10639178,Creek Side Cafe,8310 N CAPITAL OF TEXAS HWY,AUSTIN,TX,78759,"(30.385787190751323, -97.76852488855019)",lpqGkyaOIeoF44xk1bhWuQ,15122411511,American (New),https://www.yelp.com/biz/creekside-cafe-austin?adjust_creative=ECs-RBB6-uPkzLjWnbhMbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=ECs-RBB6-uPkzLjWnbhMbg,https://s3-media2.fl.yelpcdn.com/bphoto/q3aLoTk0ba0tSmV0dg0B8Q/o.jpg,4,3,91,9/20/2018
10639398,"Sprouts Farmers Market-Meat,Deli,Bakery",4006 S LAMAR BLVD,AUSTIN,TX,78704,"(30.237935826078562, -97.79317616354408)",LI27ttjp5n6H_h7iywtfyw,15124443079,"Grocery,Farmers Market,Health Markets",https://www.yelp.com/biz/sprouts-farmers-market-austin-4?adjust_creative=ECs-RBB6-uPkzLjWnbhMbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=ECs-RBB6-uPkzLjWnbhMbg,https://s3-media1.fl.yelpcdn.com/bphoto/u2kQP12gguWXLkDq8JLVVg/o.jpg,4,77,94,6/28/2018
10646926,Phonatic Vietnamese Cuisine,2525 W ANDERSON LN,AUSTIN,TX,78757,"(30.355477691128065, -97.73354425067319)",5YVuTdJtFCYLke6F92acSw,15124588889,Vietnamese,https://www.yelp.com/biz/phonatic-austin-10?adjust_creative=ECs-RBB6-uPkzLjWnbhMbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=ECs-RBB6-uPkzLjWnbhMbg,https://s3-media4.fl.yelpcdn.com/bphoto/Ra2IHMKfShbYU2oVgaBo0A/o.jpg,4,410,70,7/2/2018
10647346,LW - Lakeway Market,2114 LAKEWAY BLVD,LAKEWAY,TX,78734,"(30.357993658648127, -97.97827567332567)",eG4Cyp6mSDdvpkXHfaJ8Zg,15126268847,Beer Bar,https://www.yelp.com/biz/lakeway-market-tap-house-lakeway?adjust_creative=ECs-RBB6-uPkzLjWnbhMbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=ECs-RBB6-uPkzLjWnbhMbg,https://s3-media2.fl.yelpcdn.com/bphoto/gngy5YNztqpd9LjHlVPgAA/o.jpg,5,3,74,6/25/2018
10651726,Cenote,1010 E CESAR CHAVEZ ST,AUSTIN,TX,78702,"(30.260470386422593, -97.7337017703444)",_BbODcinangkwNvVwpvfuA,15125241311,"Coffee & Tea,Cafes,American (New)",https://www.yelp.com/biz/cenote-austin-13?adjust_creative=ECs-RBB6-uPkzLjWnbhMbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=ECs-RBB6-uPkzLjWnbhMbg,https://s3-media3.fl.yelpcdn.com/bphoto/FdkeVKgsaO5bow82gIB2_w/o.jpg,4,646,86,5/21/2018
10652260,Stepping Stone School XVII,1007 E 40TH ST,AUSTIN,TX,78751,"(30.2967484914074, -97.71977647343203)",xfWlud4iq0-CpD_2SJ9nkw,15124741919,"Child Care & Day Care,Preschools",https://www.yelp.com/biz/stepping-stone-school-hyde-park-mueller-austin?adjust_creative=ECs-RBB6-uPkzLjWnbhMbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=ECs-RBB6-uPkzLjWnbhMbg,https://s3-media3.fl.yelpcdn.com/bphoto/JRD34PPBJIC0shHFN1rKqQ/o.jpg,5,9,98,9/6/2018
10654982,Micheladas,333 E 2ND ST,AUSTIN,TX,78701,"(30.26328782624982, -97.7409777109773)",DQu-9yItu2woAx-UBUzivQ,15123200300,"Mexican,Bars",https://www.yelp.com/biz/micheladas-cafe-y-cantina-austin?adjust_creative=ECs-RBB6-uPkzLjWnbhMbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=ECs-RBB6-uPkzLjWnbhMbg,https://s3-media3.fl.yelpcdn.com/bphoto/oDjbkp6BpEvUyXf5KhiB5A/o.jpg,3,181,89,10/2/2018
10655045,Lenoir Restaurant,1807 S 1ST ST,AUSTIN,TX,78704,"(30.246870474690393, -97.75586971278011)",#NAME?,15122159778,"American (New),Bars",https://www.yelp.com/biz/lenoir-austin?adjust_creative=ECs-RBB6-uPkzLjWnbhMbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=ECs-RBB6-uPkzLjWnbhMbg,https://s3-media2.fl.yelpcdn.com/bphoto/xj6rVN5jyYfo8VcBom9sgQ/o.jpg,4,393,99,1/24/2018
10655048,BC - All Star Burger,12921 HILL COUNTRY BLVD,BEE CAVE,TX,78738,"(30.309710050528107, -97.94305358312653)",#NAME?,15122637300,Burgers,https://www.yelp.com/biz/all-star-burger-austin?adjust_creative=ECs-RBB6-uPkzLjWnbhMbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=ECs-RBB6-uPkzLjWnbhMbg,https://s3-media3.fl.yelpcdn.com/bphoto/krUrVmNWi-fDDBpLp91BOw/o.jpg,4,274,79,3/27/2018
10656649,Duy Vietnamese Restaurant,10901 N LAMAR BLVD,AUSTIN,TX,78753,"(30.378304722819507, -97.68773863068942)",YBEGD2oBn_Ae1cEGuCF_Pw,15123399991,Vietnamese,https://www.yelp.com/biz/duy-vietnamese-restaurant-austin?adjust_creative=ECs-RBB6-uPkzLjWnbhMbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=ECs-RBB6-uPkzLjWnbhMbg,https://s3-media1.fl.yelpcdn.com/bphoto/sQeWyJJz6S3Bd963Br0kpA/o.jpg,4,141,80,2/21/2018
10657014,Manna Korean Restaurant,6808 N LAMAR BLVD,AUSTIN,TX,78752,"(30.336063311632593, -97.72069660689263)",kLGmsn9MLVXntgC06VQE-A,15123230635,Korean,https://www.yelp.com/biz/manna-korean-restaurant-austin?adjust_creative=ECs-RBB6-uPkzLjWnbhMbg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=ECs-RBB6-uPkzLjWnbhMbg,https://s3-media1.fl.yelpcdn.com/bphoto/3UyWQ6c3VOwky0GXq5QY6A/o.jpg,4,182,72,8/13/2018
